OMII0IIN1825077342,Loss of appetite,OMII0II284835210
OMII0II1926126910,No appetite,OMII0II284835210
OMII0II1990798469,Off food,OMII0II284835210
OMII0II417380733,Anorexic,OMII0II284835210
OMII0IIN1455807236,Inflammation of the liver,OMII0II2022353550
OMII0IIN79038564,Inflammatory disease of the liver,OMII0II2022353550
OMII0IIN181800533,Inflammatory liver disease,OMII0II2022353550
OMII0IIN291474105,Replacement of the hip,OMII0II1732220112
OMII0IIN1386691174,New hip,OMII0II1291655469
OMII0IIN1395629356,Hip arthroplasty,OMII0II1291655469
OMII0IIN1302127545,Hip hemiarthroplasty,OMII0II1291655469
OMII0II252906965,Resurfacing arthroplasty of hip,OMII0II1732220112
OMII0IIN1772866655,Hip resurfacing,OMII0II1291655469
OMII0II1927680468,Revision arthroplasty of hip,OMII0II1732220112
OMII0II1256665010,Hip revision,OMII0II1732220112
OMII0II699568347,New joint,OMII0II2100525825
OMII0II471922310,Joint replaced,OMII0II2100525825
OMII0II592354099,Pulmonary TB,OMII0II2108863670
OMII0IIN2066476026,Consumption,OMII0II2108863670
OMII0II1699618931,Infection due to Mycobacterium tuberculosis,OMII0II2108863670
OMII0II769542059,Mycobacterium tuberculosis infection,OMII0II2108863670
OMII0IIN858790709,Tuberculosis of lung,OMII0II2108863670
OMII0II517617596,TB,OMII0II2108863670
OMII0IIN254618387,Pulmonary tuberculosis,OMII0II2108863670
OMII0IIN2062438581,Miliary tuberculosis,OMII0II2108863670
OMII0II166258997,Extrapulmonarytuberculosis,OMII0II2108863670
OMII0IIN2120179848,Tubercle bacillus,OMII0II2108863670
OMII0II416539906,Mycobacterium tuberculosis,OMII0II2108863670
OMII0II713161635,Gastric pain,OMII0IIN252657212G
OMII0IIN2059064181,Gastric cramps,OMII0IIN252657212G
OMII0II1301703053,Stomach cramps,OMII0IIN252657212G
OMII0II2035653655,Primary idiopathic hyperhidrosis,OMII0II24307482
OMII0IIN1326141546,Secondary hyperhidrosis,OMII0II24307482
OMII0IIN418379107,Excessive sweating,OMII0II1832569884
OMII0II21483966,Profuse sweating,OMII0II1832569884
OMII0IIN1936383323,Sweating profusely,OMII0II1832569884
OMII0II1617535607,Macular-papular eruption,OMII0II786947652
OMII0II2120029363,Macular rash,OMII0II786947652
OMII0IIN2046978619,Papular rash,OMII0II786947652
OMII0II211720771,Papular eruption,OMII0II786947652
OMII0IIN928270873,Macular-papular exanthem,OMII0II786947652
OMII0IIN1932513666,Maculopapular rash,OMII0II786947652
OMII0IIN2087178974,Bullous eruption,OMII0II786947652
OMII0II134076919,Vesicobullous rash,OMII0II786947652
OMII0IIN1342909359,Vesicobullous eruption,OMII0II786947652
OMII0II187236391,Pustular eruption,OMII0II786947652
OMII0II706407119,Pustules,OMII0II786947652
OMII0IIN1210909895,Vesicular-bullous eruption,OMII0II786947652
OMII0IIN374309795,Vesico-bullous rash,OMII0II786947652
OMII0IIN1437069255,Macular-papular rash,OMII0II786947652
OMII0IIN594503623,Candida,OMII0IIN960351582
OMII0II1863623483,Tendinitis,OMII0II283351377
OMII0IIN2063441234,Inflammation of tendon,OMII0II283351377
OMII0II455435591,Inflammatory disorder of tendon,OMII0II283351377
OMII0II1829220800,Tenonitis,OMII0II283351377
OMII0IIN1060540621,Achilles tendonitis,OMII0II283351377
OMII0IIN1678853737,Rotator cuff tendonitis,OMII0II283351377
OMII0II1769231333,Tendon overuse,OMII0II283351377
OMII0II1243772210,Tendon swelling,OMII0II283351377
OMII0IIN1109575003,Lump over a tendon,OMII0II283351377
OMII0II256955809,Tendon rupture,OMII0II283351377
OMII0II2135375478,Salmonella typhi,OMII0IIN1088069720
OMII0II110992404,S. typhi infection,OMII0IIN1088069720
OMII0IIN1974578141,Salmonella infection,OMII0IIN1825960582
OMII0IIN524360006,Salmonella,OMII0IIN1825960582
OMII0IIN375628685,E. coli,OMII0II1179824976
OMII0IIN1400757443,Campylobacter,OMII0IIN1825960582
OMII0II2136717105,Bacillus cereus,OMII0IIN1825960582
OMII0II1045329634,B. cereus,OMII0IIN1825960582
OMII0IIN727589617,C. jejuni,OMII0IIN1825960582
OMII0II735287579,Listeria,OMII0IIN1825960582
OMII0IIN1342955755,Listeria monocytogenes,OMII0IIN1825960582
OMII0IIN1678936746,L. monocytogenes,OMII0IIN1825960582
OMII0II635492319,Cancer of lymphatic system,OMII0IIN1418065501
OMII0IIN2134143052,Malignant lymphoma,OMII0IIN410966887
OMII0IIN374158153,Cancer of lymph nodes,OMII0IIN1418065501
OMII0II174164173,Hodgkin lymphoma,OMII0IIN410966887
OMII0II2124281555,Hodgkin's disease,OMII0IIN410966887
OMII0IIN1240497453,Hodgkin disease,OMII0IIN410966887
OMII0IIN2009093469,Non-Hodgkin lymphoma,OMII0IIN1573593605
OMII0II855048749,B-cell lymphoma,OMII0IIN1573593605
OMII0II1194894724,Lymphosarcoma,OMII0IIN1573593605
OMII0II844806561,NHD,OMII0IIN1573593605
OMII0IIN1358790695,Non-Hodgkin's disease,OMII0IIN1573593605
OMII0II1388306091,NonHodgkin's lymphoma,OMII0IIN1573593605
OMII0IIN105706265,Gastritis,OMII0IIN585330378
OMII0IIN838201018,Testes,OMII0II940733058
OMII0IIN826201054,Testis,OMII0II940733058
OMII0II356585116,Learning to cope,OMII0IIN977271612
OMII0II1049194554,Drink addiction,OMII0II144908891
OMII0II2066970304,Allergens,OMII0II1919345033D
OMII0II1904809893,Allergic response,OMII0II1919345033D
OMII0IIN343465816,Pleural inflammation,OMII0IIN313251351
OMII0IIN526139205,Inflammation of pleura,OMII0IIN313251351
OMII0IIN1744385798,Inflammation of lungs,OMII0IIN313251351
OMII0IIN2068549125,Purulent pleurisy,OMII0IIN313251351
OMII0II858095842,Pleurisy with effusion,OMII0IIN313251351
OMII0II2059472241,Suppurative pleurisy,OMII0IIN313251351
OMII0II190434584,Nausea in pregnancy,OMII0II1277414119
OMII0II1717852392,Vomiting in pregnancy,OMII0II1277414119
OMII0II1894713442,N&V in pregnancy,OMII0II1277414119
OMII0IIN786944809,N+V in pregnancy,OMII0II1277414119
OMII0II563385196,Nauseous in pregnancy,OMII0II1277414119
OMII0II870806759,NVP,OMII0II1277414119
OMII0IIN402332249,Excessive pregnancy vomiting,OMII0IIN1887402206
OMII0IIN271475782,Hyperemesis of pregnancy,OMII0IIN1887402206
OMII0II933545184,Nausea  and vomiting in pregnancy,OMII0II1277414119
OMII0II1880688831,Feeling sick in pregnancy,OMII0II1277414119
OMII0II1316856379,Burns,OMII0IIN1319480483
OMII0IIN1851782368,Scalds,OMII0IIN1319480483
OMII0II1252226756,Thermal injury,OMII0IIN1319480483
OMII0II1244644645,Deep partial thickness burns,OMII0IIN1319480483
OMII0II1378761257,Superficial partial thickness burns,OMII0IIN1319480483
OMII0IIN1125887201,Full thickness burns,OMII0IIN1319480483
OMII0II1480080295,Burn injury,OMII0IIN1319480483
OMII0II1862778906,Burned,OMII0IIN1319480483
OMII0II1316856380,Burnt,OMII0IIN1319480483
OMII0IIN641801080,Chemical burns,OMII0IIN1319480483
OMII0II792511078,Hot fluids,OMII0IIN1319480483
OMII0II894069940,Hot steam,OMII0IIN1319480483
OMII0II1584825165,Steam burns,OMII0IIN1319480483
OMII0IIN256665372,Electrical burns,OMII0IIN1319480483
OMII0IIN1300615088,Fire burns,OMII0IIN1319480483
OMII0II1306223101,Obsessional phobia,OMII0IIN45789649
OMII0II315093408,Ritualized behaviours,OMII0IIN45789649
OMII0II143770454,Repetitive behaviours,OMII0IIN45789649
OMII0II407189848,Compulsion neurosis,OMII0IIN45789649
OMII0IIN24863602,Compulsive hoarding,OMII0IIN45789649
OMII0II956035857,Compulsive list-making,OMII0IIN45789649
OMII0IIN1407544,Compulsive neurosis,OMII0IIN45789649
OMII0IIN1665112672,Compulsive washing,OMII0IIN45789649
OMII0II182372717,Intrusive thoughts,OMII0IIN45789649
OMII0II307416760,Treatment-refractory OCD,OMII0IIN45789649
OMII0IIN1085057869,Treatment-resistant OCD,OMII0IIN45789649
OMII0II1554590035,Rituals,OMII0IIN45789649
OMII0II1750709734,Obsessions,OMII0IIN45789649
OMII0II1987798128,Obsessional thoughts,OMII0IIN45789649
OMII0IIN1983598325,Compulsions,OMII0IIN45789649
OMII0II476085732,Compulsive behaviour,OMII0IIN45789649
OMII0IIN581283813,Obsessive thoughts,OMII0IIN45789649
OMII0IIN1362651241,Obsessive behaviour,OMII0IIN45789649
OMII0II650349661,Itchy vagina,OMII0II1708912484
OMII0II695479924,Spotting,OMII0IIN116179456G
OMII0II1683967968K,Bleeding from vagina,OMII0IIN116179456G
OMII0IIN1725405484,Cervical bleeding,OMII0IIN116179456G
OMII0II603021648,Uterine bleeding,OMII0IIN116179456G
OMII0II52725504,Ear pain,OMII0IIN215203358
OMII0IIN854569183,Sore ears,OMII0IIN215203358
OMII0IIN1617401885,Pain in the ear,OMII0IIN215203358
OMII0II1149828734,Blurred vision,OMII0II1709788787
OMII0IIN1494955883,Hazy vision,OMII0II1709788787
OMII0II228740061,Cloudy vision,OMII0II1709788787
OMII0IIN2089449112,Foggy vision,OMII0II1709788787
OMII0IIN589135179,Mist over eyes,OMII0II1709788787
OMII0IIN1693941104,Misty vision,OMII0II1709788787
OMII0IIN218782373A,Visual impairment,OMII0IIN1239295474
OMII0IIN108416199K,Blindness,OMII0IIN108416199
OMII0IIN630324409,Partially sighted,OMII0IIN108416199
OMII0IIN487530497,Vision impairment,OMII0IIN108416199
OMII0IIN747656451,Poor sight,OMII0IIN108416199
OMII0II1641224748,Swollen  hands,OMII0II1244676602
OMII0II1952263048,Swollen feet,OMII0II1244676602
OMII0II273393304,Puffy feet,OMII0II1244676602
OMII0IIN1452004996,Foot oedema,OMII0II1244676602
OMII0II1860950400,Swollen foot,OMII0II1244676602
OMII0II380706160,Puffy foot,OMII0II1244676602
OMII0II977582144,Puffy ankle,OMII0IIN1360420271
OMII0II1519984429,Boosting mood,OMII0II1743655027
OMII0IIN1789301203,Puffy knee,OMII0IIN1360420271
OMII0IIN48554704,Puffy wrist,OMII0IIN1360420271
OMII0II609937292,Swollen wrist,OMII0IIN1360420271
OMII0II134232978,Swollen elbow,OMII0IIN1360420271
OMII0IIN1212949364,Puffy elbow,OMII0IIN1360420271
OMII0IIN1759464701,Inflamed elbow,OMII0IIN1360420271
OMII0II1328652737,Self-esteem,OMII0II1743655027
OMII0IIN200155085,Inflamed wrist,OMII0IIN1360420271
OMII0II2038722748,Wrist swelling,OMII0IIN1360420271
OMII0IIN354576344,Elbow swelling,OMII0IIN1360420271
OMII0II1043342136,Fibrocystic disease of pancreas,OMII0II823265749
OMII0II979803652,Self-confidence,OMII0II1743655027
OMII0IIN1493107322,Fibrocystic disease,OMII0II823265749
OMII0IIN1734621875,CF,OMII0II823265749
OMII0II1122055,Phlebitis,OMII0II1368236199
OMII0IIN509822305,Inflammation of a vein,OMII0II1368236199
OMII0II135736768,Venous inflammation,OMII0II1368236199
OMII0IIN1753125565,Excessive wind,OMII0IIN1920495699
OMII0IIN1097878941,Excessive gas in gut,OMII0IIN1920495699
OMII0IIN1382673530,Excessive bowel gas,OMII0IIN1920495699
OMII0II83111921,Passing wind,OMII0IIN1920495699
OMII0IIN1738312672,Burping,OMII0IIN890213150
OMII0IIN1055201192,Blood in stools,OMII0IIN838388631
OMII0II90862686,Occult blood,OMII0IIN838388631
OMII0IIN1594528255,Faecal occult blood,OMII0IIN838388631
OMII0II913131423,Blood in faeces,OMII0IIN838388631
OMII0II1438985852,Faecal blood,OMII0IIN838388631
OMII0II823065342,Bloody stools,OMII0IIN838388631
OMII0IIN1394232149,Blood in poo,OMII0IIN838388631
OMII0IIN220827706,Acute kidney failure,OMII0II1782869905
OMII0II947813826,Acute kidney injury,OMII0II1782869905
OMII0II420380800,Acute loss of renal function,OMII0II1782869905
OMII0IIN1042988294,Acute renal insufficiency syndrome,OMII0II1782869905
OMII0IIN1865598240,Kidney failure,OMII0II1540677713
OMII0IIN1902035909,Renal failure,OMII0II1782869905
OMII0II842006006,ARF,OMII0II1782869905
OMII0II1473670102,Chronic kidney failure,OMII0II1540677713
OMII0II1435578748,Chronic loss of renal function,OMII0II1540677713
OMII0IIN1443160940,CRF,OMII0II1540677713
OMII0II1609468882,Acute renal insufficiency,OMII0II1782869905
OMII0IIN342427054,Hepatitis C virus,OMII0IIN508406313
OMII0IIN975589603,HCV infection,OMII0IIN508406313
OMII0II2080058486,Type C viral hepatitis,OMII0IIN508406313
OMII0IIN1558262023,Viral C hepatitis,OMII0IIN508406313
OMII0IIN866627388,HCV,OMII0IIN508406313
OMII0II1285880567,Ocular hypertension,OMII0IIN544959157
OMII0II1532465703,Increased intraocular pressure,OMII0IIN544959157
OMII0IIN229447821,Narrow-angle glaucoma,OMII0IIN544959157
OMII0II420189316,Open cleft glaucoma,OMII0IIN544959157
OMII0IIN2002864403,Wide-angle glaucoma,OMII0IIN544959157
OMII0IIN1618023515,Primary open angle glaucoma,OMII0IIN544959157
OMII0II459551097,Acute glaucoma,OMII0IIN544959157
OMII0IIN1647565087,Chronic glaucoma,OMII0IIN544959157
OMII0II1923217078,Congenital glaucoma,OMII0IIN544959157
OMII0II1622512291,Secondary glaucoma,OMII0IIN544959157
OMII0IIN1040339565,Open angle glaucoma,OMII0IIN544959157
OMII0IIN254708403,Acute open angle glaucoma,OMII0IIN544959157
OMII0IIN216958103,Developmental glaucoma,OMII0IIN544959157
OMII0II1196636704,Vaginosis,OMII0II1299966957
OMII0IIN1325377298,Anaerobic vaginosis,OMII0II1299966957
OMII0II406699538,BV,OMII0II1299966957
OMII0II1220859488,Nonspecific vaginitis,OMII0II1299966957
OMII0IIN1207944240,Non-specific vaginitis,OMII0II1299966957
OMII0II625155607,Nose bleed,OMII0IIN1704201360
OMII0II960928342,Nose bleeding,OMII0IIN1704201360
OMII0IIN1484641141,Epistaxis,OMII0IIN1704201360
OMII0IIN562083156,Bleeding from the nose,OMII0IIN1704201360
OMII0II1825987474,Nasal blood,OMII0IIN1704201360
OMII0IIN1425148974,Sleeplessness,OMII0IIN1645976404
OMII0II715825364,Abnormal wakefulness,OMII0IIN1645976404
OMII0II847350841,Early awakening,OMII0IIN1645976404
OMII0II713150201,Hyposomnia,OMII0IIN1645976404
OMII0IIN1407938597,Inability to sleep,OMII0IIN1645976404
OMII0IIN929162014,Sleep difficulties,OMII0II1413356212
OMII0II1900117646,Sleep disturbances,OMII0IIN1645976404
OMII0IIN262849171,Sleep initiation dysfunction,OMII0IIN1645976404
OMII0IIN437582155,Sleep problems,OMII0IIN1645976404
OMII0IIN706174321,Wakefulness,OMII0IIN1645976404
OMII0IIN370132680,Endoscopy of vagina,OMII0IIN1269926507
OMII0II1587337383,Endoscopy of cervix,OMII0IIN1269926507
OMII0II1446915754,Cervix examination,OMII0IIN1269926507
OMII0II14027123,Neck of the womb examination,OMII0IIN1269926507
OMII0II465894768,Cervical examination,OMII0IIN1269926507
OMII0IIN457514804,Flu-like infection,OMII0II1349558787
OMII0IIN1628077123,Manflu,OMII0IIN34301044
OMII0IIN67826573,Man-flu,OMII0IIN34301044
OMII0II1598902316,Cutaneous polyp,OMII0II1434875907
OMII0IIN833387315,Fibrous polyp,OMII0II1434875907
OMII0II734462736,Cutaneous tag,OMII0II1434875907
OMII0IIN755614083,Tag of skin,OMII0II1434875907
OMII0II2067408681,Inspection with endoscope,OMII0II1231263883
OMII0II1231263895,Endoscope,OMII0II1231263883
OMII0IIN1165688981G,Heel pain,OMII0IIN1165688981
OMII0II1788182293,Foot pain,OMII0IIN1165688981
OMII0II487391144,Pain in the feet,OMII0IIN1165688981
OMII0IIN818743648,Pain in the foot,OMII0IIN1165688981
OMII0II907904071,Anaphylactic shock,OMII0II368352373
OMII0II1465392354,Peritoneal dialysis,OMII0II774198022
OMII0II1924875135,In labour,OMII0II624712949A
OMII0IIN2108736804,Birthing pool,OMII0II624712949A
OMII0II1335478395,Hospital birth,OMII0II624712949A
OMII0IIN41716329,Midwife-led birth centre,OMII0II624712949A
OMII0IIN479774576,Home birth,OMII0II624712949A
OMII0II337417408,Sex in pregnancy,OMII0IIN284661277
OMII0IIN1676332127,Travel during pregnancy,OMII0IIN284661277
OMII0IIN1963146209,Eating well for pregnancy,OMII0IIN284661277
OMII0II1581336664,Birth partner,OMII0II624712949A
OMII0II543455600,Gastric bands,OMII0IIN1734943737
OMII0IIN1579427847,Gastric banding,OMII0IIN1734943737
OMII0II98863351,Stomach partitioning,OMII0IIN1734943737
OMII0II1561548759,Stomach size reduction,OMII0IIN1734943737
OMII0IIN331537991,Cancer of the liver,OMII0II1909140636
OMII0IIN1586179475,Malignant tumour of liver,OMII0II1909140636
OMII0II1264391395,Primary liver cell carcinoma,OMII0II1909140636
OMII0IIN299066730,Primary tumour of liver,OMII0II1909140636
OMII0II1003787261,Liver cell carcinoma,OMII0II1909140636
OMII0IIN709622334,Liver carcinoma,OMII0II1909140636
OMII0IIN1227877599,Liver malignancy,OMII0II1909140636
OMII0IIN1396841243,Liver neoplasm,OMII0II1909140636
OMII0IIN906747638,Liver malignant neoplasm,OMII0II1909140636
OMII0IIN441180976,Liver Ca,OMII0II1909140636
OMII0IIN305803456,Borrelia burgdorferi infection,OMII0IIN878816919
OMII0IIN105937186,Borreliosis,OMII0IIN878816919
OMII0IIN703210149,Lyme arthritis,OMII0IIN878816919
OMII0II204090154,Lyme borreliosis,OMII0IIN878816919
OMII0II2133336693,Borrelia burgdorferi,OMII0IIN878816919
OMII0IIN221871105,B burgdorferi infection,OMII0IIN878816919
OMII0IIN6401500,Increased weight,OMII0IIN801410982
OMII0II1296405039,Putting on weight,OMII0IIN801410982
OMII0IIN1197054136,Getting fatter,OMII0IIN801410982
OMII0IIN401405257,Weight increase,OMII0IIN801410982
OMII0II1733223949,Inflammation of laryngeal mucous membranes,OMII0II1031550046
OMII0IIN1660278658,Inflammation of larynx,OMII0II1031550046
OMII0II615905622,Laryngeal inflammation,OMII0II1031550046
OMII0II989764679,Male sterilisation,OMII0IIN568346878I
OMII0IIN1707885561,Tubal sterilisation,OMII0II1709145650
OMII0IIN662979358,Tubal occlusion,OMII0II1709145650
OMII0II350918042,Male surgical sterilisation,OMII0IIN568346878I
OMII0II590309187,Laparoscopic  sterilisation,OMII0II1709145650
OMII0IIN861177555,Chest tightness,OMII0IIN107882957
OMII0II652258688,Sore chest,OMII0IIN107882957
OMII0II1579382620,Ache in chest,OMII0IIN107882957
OMII0II110082128,White blood cell cancer,OMII0II1616481451
OMII0II1333347111,Cancer of the white cells,OMII0II1616481451
OMII0II1481328313,Cancer of lymphocytes,OMII0II1616481451
OMII0II1584134709,Cancer of leucocytes,OMII0II1616481451
OMII0II1988607485,Cancer of leukocytes,OMII0II1616481451
OMII0II645515140,Myeloid cell cancer,OMII0II1616481451
OMII0IIN1159080212,Acute myelogenous leukaemia,OMII0IIN1044132995
OMII0IIN2043943392,Acute myeloblastic leukaemia,OMII0IIN1044132995
OMII0II1604033228,Acute non-lymphocytic leukaemia,OMII0IIN1044132995
OMII0IIN1991408000,Acute myelocytic leukaemia,OMII0IIN1044132995
OMII0IIN524847240,Acute non-lymphoblastic leukaemia,OMII0IIN1044132995
OMII0IIN2036908585,Chronic B-cell leukaemia,OMII0II1539325249
OMII0IIN1658919290,Chronic lymphocytic leukaemia,OMII0II1539325249
OMII0II1623733204,Chronic lymphoid leukaemia,OMII0II1539325249
OMII0IIN30186732,Chronic myelogenous leukaemia,OMII0II1539325249
OMII0II1209715638,Chronic granulocytic leukaemia,OMII0II1539325249
OMII0II358947054,Chronic myeloid leukaemia,OMII0II1539325249
OMII0IIN135110900,Bone marrow cancer,OMII0II1616481451
OMII0II2131630937,Marrow cancer,OMII0II1616481451
OMII0IIN1009821624,Neck stiffness,OMII0IIN185082831
OMII0II1161200622,Crick in the neck,OMII0IIN185082831
OMII0II516678481,Can't turn head,OMII0IIN185082831
OMII0IIN1319845404,Murmurs,OMII0IIN326052031
OMII0IIN681882076,Heart sounds,OMII0IIN326052031
OMII0II1443651607,Cardiac murmur,OMII0IIN326052031
OMII0IIN1365453964,Sweating at night,OMII0II609826609
OMII0IIN540795614,Cold sweats,OMII0II609826609
OMII0II11806316,Menopausal sweating,OMII0II609826609
OMII0IIN1344492140,Hot flushes,OMII0IIN1304676632
OMII0IIN1073838581,Sweating in bed,OMII0II609826609
OMII0II1775551779,Sweating during sleep,OMII0II609826609
OMII0II381481852,Malignant neoplasm of urinary bladder,OMII0II1834182920
OMII0II1700267837,Malignant tumour of bladder,OMII0II1834182920
OMII0IIN1832748134,Malignant neoplasm of bladder,OMII0II1834182920
OMII0II1317244069,Bladder neoplasm,OMII0II1834182920
OMII0IIN1111938556,Bladder tumour,OMII0II1834182920
OMII0IIN340670677,Malignancy of bladder,OMII0II1834182920
OMII0II1078230586,Bladder carcinoma,OMII0II1834182920
OMII0IIN470712310,Cardiac failure,OMII0IIN724859513
OMII0II96371454,Left ventricular failure,OMII0IIN1343545097
OMII0II1055234295,Right heart failure,OMII0IIN724859513
OMII0IIN778494349,Left heart failure,OMII0IIN724859513
OMII0II597256674,Right ventricular failure,OMII0IIN724859513
OMII0II1182143591,Myocardial failure,OMII0IIN724859513
OMII0II1505698390,Weak heart,OMII0IIN724859513
OMII0II2098225082,Right cardiac failure,OMII0IIN724859513
OMII0II1308288840,Right-sided cardiac failure,OMII0IIN724859513
OMII0IIN523609256,Left-sided cardiac failure,OMII0IIN724859513
OMII0IIN74460010,Left cardiac failure,OMII0IIN724859513
OMII0IIN1367872518,Pulmonary heart disease,OMII0IIN724859513
OMII0II977570061,Acute heart failure,OMII0IIN724859513
OMII0IIN571229023,Chronic heart failure,OMII0IIN724859513
OMII0II114676674,Congestive cardiac failure,OMII0IIN1343545097
OMII0II1367508683,Congestive heart disease,OMII0IIN1343545097
OMII0IIN824468329,Impaired cardiac function,OMII0IIN1343545097
OMII0IIN1356896147,Heel spur syndrome,OMII0II819484230
OMII0II1796800030,Painful heel spur,OMII0II819484230
OMII0IIN791970225,Painful heel syndrome,OMII0II819484230
OMII0IIN905925771,Plantar tendinitis,OMII0II819484230
OMII0II2013946400,Plantar tendinosis,OMII0II819484230
OMII0II1875407079,Plantar tendonitis,OMII0II819484230
OMII0IIN1098190018,Policeman's heel,OMII0II819484230
OMII0II12181143,Acetaminophen,OMII0II1966779386
OMII0IIN699853394,Co-codamol,OMII0II1966779386
OMII0II1029060024,Solpadol,OMII0II1966779386
OMII0IIN997659161,HAV infection,OMII0IIN508406315
OMII0IIN366072452,Infectious hepatitis,OMII0IIN508406315
OMII0II508175579,Short incubation hepatitis,OMII0IIN508406315
OMII0IIN794256700,Type A viral hepatitis,OMII0IIN508406315
OMII0IIN1909714757,Viral hepatitis A,OMII0IIN508406315
OMII0IIN1701045157,Hep A,OMII0IIN508406315
OMII0IIN868627362,HAV,OMII0IIN508406315
OMII0II1609495024,Hepatitis A virus,OMII0IIN508406315
OMII0IIN1643118936,Citalopram,OMII0II1744523153
OMII0IIN1959459001,Cipramil,OMII0II1744523153
OMII0IIN880543902,Escitalopram,OMII0II1744523153
OMII0II1752128698,Cipralex,OMII0II1744523153
OMII0II12478375,Fluoxetine,OMII0II1744523153
OMII0IIN1763310205,Prozac,OMII0II1744523153
OMII0II604500489,Fluvoxamine,OMII0II1744523153
OMII0IIN674874655,Paroxetine,OMII0II1744523153
OMII0II833111671,Seroxat,OMII0II1744523153
OMII0IIN1022145175,Sertraline,OMII0II1744523153
OMII0IIN90492182,Lustral,OMII0II1744523153
OMII0II495639861,Nictinelle,OMII0II798317828
OMII0IIN759837400,Giant urticaria,OMII0II244559604
OMII0IIN1542688164,Sore tongue,OMII0IIN1103222010
OMII0II1931628529,NiQuitin,OMII0II798317828
OMII0II403599086,Sore gums,OMII0IIN1103222010
OMII0IIN1516833785,Blood vessel thrombosis,OMII0II1416749644
OMII0IIN274828572,Thrombotic disorder,OMII0II1416749644
OMII0II1008515280,Thrombus,OMII0II1416749644
OMII0IIN1656550046,Thrombi,OMII0II1416749644
OMII0IIN241990176,Emboli,OMII0II536189030
OMII0IIN1373371124,Vascular thrombosis,OMII0II1416749644
OMII0II1928723005,Arterial thrombosis,OMII0II1416749644
OMII0IIN1152285012,Fever blister,OMII0II131513240
OMII0II1765521947,Herpes labialis,OMII0II131513240
OMII0IIN800387162A,HSV I infection,OMII0II131513240
OMII0IIN1811370088,Oral herpes,OMII0II131513240
OMII0II1680322002,Oral-facial herpes,OMII0II131513240
OMII0IIN1131522798,Orolabial herpes,OMII0II131513240
OMII0II426491715,Kidney pain,OMII0II291282503
OMII0IIN873242726,Side pain,OMII0II291282503
OMII0II1476455917,Pain in the side,OMII0II291282503
OMII0IIN850503638,Renal pain,OMII0II291282503
OMII0II1425854521,Fluid on the elbow,OMII0II1121014268
OMII0II536362441,Elbow problem,OMII0II1121014268
OMII0IIN763927523,Athletes' elbow,OMII0II1121014268
OMII0IIN1309241703,Endometritis,OMII0IIN1751239005
OMII0II1048352822,Female pelvic inflammation,OMII0IIN1751239005
OMII0II1126305691,Pelvic abscess,OMII0IIN1751239005
OMII0II1691713945,Pelvic infection of female pelvic tissue,OMII0IIN1751239005
OMII0II1911810039,Pelvic peritonitis,OMII0IIN1751239005
OMII0IIN2019754085,Inflammation of female pelvic organs,OMII0IIN1751239005
OMII0IIN573182061,Inflammatory pelvic disease,OMII0IIN1751239005
OMII0II591973102,Pain in the groin,OMII0IIN1929198217
OMII0IIN177436594,Lower abdominal pain,OMII0IIN1929198217
OMII0II1454320461,Hyperthyroid,OMII0IIN1437099183
OMII0IIN30665481,Nodular thyroid disease,OMII0IIN1437099183
OMII0II915483283,High thyroid hormones,OMII0IIN1437099183
OMII0IIN1399792124,Low thyroid hormones,OMII0IIN102907196
OMII0II1186055564,Bleeding after sex,OMII0IIN116179456G
OMII0IIN1574049132,Jaundiced,OMII0IIN2013003749
OMII0II1769121308,Yellow pigmentation,OMII0IIN2013003749
OMII0II1380487200,Hyperbilirubinaemia,OMII0IIN2013003749
OMII0IIN1186238662,Neonatal jaundice,OMII0IIN2013003749
OMII0II387710466,Neuralgic pain,OMII0II304078951
OMII0IIN499944405,Stabbing pain,OMII0II304078951
OMII0II1372419208,Shooting pain,OMII0II304078951
OMII0II339002434,Yellow jack,OMII0IIN1636127870
OMII0IIN141351417,Black vomit,OMII0IIN1636127870
OMII0II810680323,Yellow fever virus,OMII0IIN1636127870
OMII0IIN1984639342,Viagra,OMII0IIN1608606014
OMII0IIN1711505715,Sildenafil,OMII0IIN1608606014
OMII0II1844418683,Tadalafil,OMII0IIN1608606014
OMII0IIN1214728615,Cialis,OMII0IIN1608606014
OMII0II1823763348,Vardenafil,OMII0IIN1608606014
OMII0IIN1466345546,Levitra,OMII0IIN1608606014
OMII0IIN1101514576,Itchy skin,OMII0II910838953
OMII0IIN556916534,Amoxicillin,OMII0IIN795455779
OMII0II1796346999,Benzylpenicillin,OMII0IIN795455779
OMII0IIN18415377,Flucloxacillin,OMII0IIN795455779
OMII0II138773116,Ampicillin,OMII0IIN795455779
OMII0II1766914586,Amoxycillin,OMII0IIN795455779
OMII0II1995269633,Malignant tumour of the mouth,OMII0IIN1585391505
OMII0II985047176,Malignant tumour of the oral cavity,OMII0IIN1585391505
OMII0II764320179,Mouth tumour,OMII0IIN1585391505
OMII0IIN1860636217,Oral tumour,OMII0IIN1585391505
OMII0II1395084536,Oral cavity cancer,OMII0IIN1585391505
OMII0II2066325827,Malignant neoplasm of mouth,OMII0IIN1585391505
OMII0II285227577D,Residential care,OMII0II64654997
OMII0II1594132364,Talking therapies,OMII0IIN1620975523
OMII0IIN472724313,Electric shock treatment,OMII0II541639475
OMII0IIN2130198256,Electroshock treatment,OMII0II541639475
