OMII0II1562755481A,Brain tumours (low-grade/mixed),Use for concept mapping,X-Affects body part|OMII0II1879633905|Brain|X-Exhibits|OMII0II796274074|Convulsions|X-Exhibits|OMII0II654063878|Mood problems|X-Exhibits|OMII0IIN2038478205|Confusion or personality changes|X-Exhibits|OMII0II1814967600|Impaired decision making|X-Exhibits|OMII0IIN455328257|Headaches|X-Exhibits|OMII0IIN1708623526|Dizziness|X-Related Ext. Org.|OMIIN199408873II856058524V0CmgYqPEBVEuBHzavIW|Teen Info on Cancer|X-Related Ext. Org.|OMII1952945246II302520886KRD6Vst7f9nT5wQRgFxx|Cancer Counselling Trust|X-Related Ext. Org.|OMII0II758698035|Brain Tumour UK|X-Related Ext. Org.|OMII0II307158043|Brain and Spine Foundation|X-Related Ext. Org.|OMII2057136783IIN1257303078DknPayjntoGsbl07HyG4|Brain Tumour Research|X-Managed by|OMII0IIN1234182652|Brain and nerve specialists|X-Managed by|OMII0II1635642714|Cancer specialists|X-Managed by|OMII0II1225861023|Radiotherapists|RT|OMII0II2020489722|Brain tumours (malignant)|X-Treated with/by|OMII0II1778323748|Brain surgery|X-Treated with/by|OMII0II1609064857|Chemotherapy|X-Treated with/by|OMII0II1774466032|Radiotherapy|X-Detected by|OMII0II603454905|MRI scan|X-Detected by|OMII0II539639450|EEG|X-Detected by|OMII0IIN1488520081|CT scan|X-Detected by|OMII0IIN530270898|PET scan
OMII0II178217522,Motion sickness,Use for concept mapping,X-Affects body part|OMII0II575639611|Ear|X-Affects body part|OMII0IIN2048723676|Stomach|X-Exhibits|OMII0IIN2069831121|Vomiting|X-Exhibits|OMII0II102411667|Nausea|X-Exhibits|OMII0II1647704765|Sweating problems|X-Exhibits|OMII0IIN1270704572|Paleness in colour|X-Exhibits|OMII0II193546157C|Hyperventilation|X-Exhibits|OMII0IIN1708623526|Dizziness|X-Prevented by or advice on|OMII0II594289843|Healthcare abroad|X-Prevented by or advice on|OMII0II594289843I|Travel health|X-Treated with/by|OMII0II1243966536|Complementary or alternative therapy|X-Treated with/by|OMII0II1022072176|Hyoscine|X-Treated with/by|OMII0II250546755|Anti-emetics
OMII0II767695994,Head and neck cancer,Use for concept mapping,"X-Affects body part|OMII0II334341434|Head and neck|NT|OMII0IIN1028788669|Thyroid cancer|NT|OMII0II64451242|Oesophageal cancer|NT|OMII0IIN1585391505|Mouth cancer|X-Managed by|OMII0IIN1125726132|Ear, nose and throat specialists|X-Managed by|OMII0II1635642714|Cancer specialists|X-Treated with/by|OMII0II2101357421|Thyroid surgery|X-Treated with/by|OMII0II1490817340|Oesophageal surgery|X-Treated with/by|OMII0II1609064857|Chemotherapy|X-Treated with/by|OMII0II1774466032|Radiotherapy|X-Treated with/by|OMII0II127836912|Cosmetic and plastic surgery|X-Treated with/by|OMII0IIN469212238E|Maxillofacial surgery|X-Detected by|OMII0II603454905|MRI scan|X-Detected by|OMII0II35065636|X-rays|X-Detected by|OMII0IIN692707412E|Biopsies, swabs or scrapings"
OMII0II1864097111,Chronic illnesses,Use for concept mapping,"X-Can affect|OMII0II1356240130|Retired people|X-Can affect|OMII0II427368198|Disabled people|X-Can affect|OMII0II1175382678|Chronically ill|X-Is Associated with|OMII0II2016965891K|Care in own home|X-Is Associated with|OMII0II375166269|Long-term care and support|X-Is Associated with|OMII0IIN364979248|End-of-life issues|X-Is Associated with|OMII0IIN1823561291|Care plans and programmes|X-Is Associated with|OMII0IIN1253862745|Equipment, alarms and aids|NT|OMII0II1536077344|Autosomal recessive polycystic kidney disease|NT|OMII0IIN1904284285|Bronchiectasis|NT|OMII0II1966138738|Schizophrenia|NT|OMII0II784684722|Autosomal dominant polycystic kidney disease|NT|OMII0IIN1050706949|Dementia|NT|OMII0IIN1517250984|Myasthenia gravis|NT|OMII0II1062621728|HIV infection and AIDS|NT|OMII0II1598190872|COPD|NT|OMII0II2127065755|Multiple sclerosis|NT|OMII0IIN317825150|Chronic fatigue syndrome|NT|OMII0IIN1401096673|Coronary heart disease|NT|OMII0II740055490|Systemic lupus erythematosus|NT|OMII0IIN1596404348|Asthma|NT|OMII0II2051325967|Thalassaemia|NT|OMII0II1540677713|Chronic renal failure|NT|OMII0II1539325249|Chronic leukaemia|NT|OMII0II1167800701|Chronic pancreatitis|NT|OMII0IIN508406313|Hepatitis C|NT|OMII0II823265749|Cystic fibrosis|NT|OMII0IIN359388423|Diabetes|NT|OMII0IIN1823588056|Rheumatoid arthritis|NT|OMII0II1010541310|Depression|NT|OMII0IIN1696762263|Sickle-cell anaemia|NT|OMII0II78517188|Fibromyalgia|NT|OMII0IIN508406314|Hepatitis B|NT|OMII0II1519362866|Osteoarthritis|X-Prevented by or advice on|OMII0II1313886730|Stopping smoking|X-Prevented by or advice on|OMII0IIN1688155719|Getting active|X-Prevented by or advice on|OMII0IIN976570407E|Healthy eating|X-Money & legal implications|OMII0II1102063674|Carers and disabled persons' benefits|X-Money & legal implications|OMII0IIN455521914|Prescription costs|X-Money & legal implications|OMII0II1785376684|Disability Living Allowance|X-Money & legal implications|OMII0II2002339238|Disability and incapacity related|RT|OMII0II1300446377|National Service Frameworks and strategies"
OMII0IIN348256051,Genital chlamydial infection,Use for concept mapping,X-Can affect|OMII0IIN193383105K|Women|X-Can affect|OMII0IIN59093333I|Men|X-Exhibits|OMII0II215422033|Vaginal discharge|X-Exhibits|OMII0II242805059|Penile discharge|X-Prevented by or advice on|OMII0IIN609413859|Sexual health|X-Treated in|OMII0II370999984|Sexual health clinics|RT|OMII0II1583443342|Epididymitis
OMII0II1501582618,Male infertility,Use for concept mapping,X-Can affect|OMII0IIN59093333I|Men|X-Affects body part|OMII0II2119796217|Pelvic region|X-Affects body part|OMII0II1228717953|Semen|X-Affects body part|OMII0II940733058|Testicles|X-Affects body part|OMII0IIN330353352|Penis|X-Prevented by or advice on|OMII0II1999864741|Fertility|X-Prevented by or advice on|OMII0II1313886730|Stopping smoking|X-Treated in|OMIIN921728313II1259175635eYQX7Rlb0zDC9zwv54Zc|Infertility Network UK|X-Treated in|OMII0II348327883|Family planning clinics|X-Treated in|OMIIN654345874II693526793eILXvdOovJVG1FYFLdpI|Family Planning Association|X-Treated in|OMII54820231II1097389564G6UL7CQ4zl5ljvAKCW4U|Fertility Friends|X-Related Ext. Org.|OMII0II384058133|Human Fertilisation and Embryology Authority|X-Managed by|OMII0II1278503337|Childbirth and pregnancy specialists|X-Managed by|OMII0IIN80422810|Gene experts|X-Managed by|OMII0IIN495952643|Male reproductive specialists|X-Money & legal implications|OMII0IIN538618895|Rights to choice|X-Treated with/by|OMII0IIN1608606014|Erectile dysfunction drugs|X-Treated with/by|OMII0II247273186|IVF|X-Treated with/by|OMII0II600405145|Artificial insemination
OMII0IIN1994428687,Femoral hernia,Use for concept mapping,X-Can affect|OMII0IIN59093333I|Men|X-Affects body part|OMII0II2119796217|Pelvic region|X-Exhibits|OMII0II356015593|Abdominal pain|X-Exhibits|OMII0IIN1667676107|Groin lump|X-Exhibits|OMII0II102411667|Nausea|X-Exhibits|OMII0IIN2069831121|Vomiting|X-Exhibits|OMII0IIN1929198217|Groin pain|X-Treated with/by|OMII0IIN412954593|Femoral hernia repair|X-Treated with/by|OMII0II572609746|Hernia repair surgery
OMII0IIN1945205909,Umbilical hernia,Use for concept mapping,X-Can affect|OMII0II1085223958|Babies|X-Affects body part|OMII0II1259354256|Belly button|X-Exhibits|OMII0II356015593|Abdominal pain|X-Treated with/by|OMII0IIN1521459023|Umbilical hernia repair|X-Treated with/by|OMII0II572609746|Hernia repair surgery
OMII0IIN1611855119,Aplastic anaemia,Use for concept mapping,X-Affects body part|OMII0IIN1509945931B|Blood|X-Related Ext. Org.|OMII1496463579II3402207256mx6tYLuZaGRkrKWNr2K|Aplastic Anaemia Trust|X-Managed by|OMII0II1203114347|Blood specialists|X-Treated with/by|OMII0IIN246635116|Bone marrow donation|X-Detected by|OMII0IIN645084301|Red blood count
OMII0II1826044177,Haemolytic anaemia,Use for concept mapping,X-Affects body part|OMII0IIN1509945931B|Blood|X-Affects body part|OMII0II1884455495|Spleen|X-Managed by|OMII0II1203114347|Blood specialists|X-Detected by|OMII0IIN645084301|Red blood count
OMII0II1680170537,Social phobia,Use for concept mapping,X-Exhibits|OMII0IIN805149629G|Anxiety|X-Prevented by or advice on|OMII0IIN977271612|Coping strategies|X-Treated in|OMII0II515715567|Mental health services|X-Managed by|OMII0IIN2003651050|Mental health specialists|X-Managed by|OMII0IIN788618967|Psychotherapists|X-Treated with/by|OMII0II490576520|CBT|X-Treated with/by|OMII0II1121295711|Psychological therapy
OMII0IIN1064374479C,Bromodosis,Use for concept mapping,X-Affects body part|OMII0II65147832|Foot|X-Exhibits|OMII0II1832569884|Excess sweating|X-Prevented by or advice on|OMII0II1959751525E|Foot health
OMII0II1431058683,Bruising,Use for concept mapping,X-Treated in|OMII0IIN690812952|Walk-in centres|X-Treated in|OMII0IIN926222609|Minor injuries units
OMII0IIN1448917645,Vascular dementia,Use for concept mapping,X-Affects body part|OMII0II1879633905|Brain|X-Is Associated with|OMII0II2016965891K|Care in own home|X-Is Associated with|OMII0II71001708|Sharing a home|X-Is Associated with|OMII0IIN1170184494|Care and caring types|X-Is Associated with|OMII0II522504346|Advance directives|X-Is Associated with|OMII0II64654997|Care away from home|X-Is Associated with|OMII0II290536209|Personal alarms|X-Is Associated with|OMII0II447448817|Communicating with someone with dementia|X-Is Associated with|OMII0IIN867831575|Communication|X-Exhibits|OMII0IIN2038478205|Confusion or personality changes|X-Exhibits|OMII0II2124842335F|Urinary incontinence|X-Exhibits|OMII0II654063878|Mood problems|X-Exhibits|OMII0II257346988|Gait problems|X-Exhibits|OMII0II881070420|Memory problems|X-Exhibits|OMII0II1690809759|Concentration and thinking problems|X-Exhibits|OMII0IIN1141653210|Behavioural changes|X-Exhibits|OMII0II1814967600|Impaired decision making|X-Prevented by or advice on|OMII0II1313886730|Stopping smoking|X-Prevented by or advice on|OMII0IIN976570407E|Healthy eating|X-Prevented by or advice on|OMII0IIN1688155719|Getting active|X-Prevented by or advice on|OMII0II1555968307|Weight management|X-Prevented by or advice on|OMII0II144908891|Safe drinking|X-Related Ext. Org.|OMII0II1600691402|Dementia / Easy health|X-Managed by|OMII0IIN2003651050|Mental health specialists|X-Money & legal implications|OMII0II636561682|Mental Capacity Act|X-Money & legal implications|OMII0IIN915620328|Consent issues|X-Money & legal implications|OMII0II873990439|Attendance Allowance|X-Money & legal implications|OMII0IIN1458432979|Power of attorney|X-Detected by|OMII0II603454905|MRI scan|X-Detected by|OMII0IIN1488520081|CT scan|X-Detected by|OMII0II1309168896|SPECT scan|X-Detected by|OMII0II924437686|Mental or psychological assessments
OMII0IIN1642299664,Lewy body dementia,Use for concept mapping,X-Affects body part|OMII0II1879633905|Brain|X-Is Associated with|OMII0II2016965891K|Care in own home|X-Is Associated with|OMII0II447448817|Communicating with someone with dementia|X-Is Associated with|OMII0IIN867831575|Communication|X-Is Associated with|OMII0II290536209|Personal alarms|X-Is Associated with|OMII0II522504346|Advance directives|X-Is Associated with|OMII0IIN1170184494|Care and caring types|X-Is Associated with|OMII0II64654997|Care away from home|X-Is Associated with|OMII0II71001708|Sharing a home|X-Exhibits|OMII0II1690809759|Concentration and thinking problems|X-Exhibits|OMII0IIN1828898477|Hallucinations and delusions|X-Exhibits|OMII0II1814967600|Impaired decision making|X-Exhibits|OMII0II257346988|Gait problems|X-Exhibits|OMII0IIN2038478205|Confusion or personality changes|X-Exhibits|OMII0II881070420|Memory problems|X-Treated in|OMII0II1600691402|Dementia / Easy health|X-Managed by|OMII0IIN2003651050|Mental health specialists|X-Money & legal implications|OMII0II873990439|Attendance Allowance|X-Money & legal implications|OMII0II636561682|Mental Capacity Act|X-Money & legal implications|OMII0IIN1458432979|Power of attorney|X-Money & legal implications|OMII0IIN915620328|Consent issues|X-Treated with/by|OMII0II1927041638|Antipsychotic drugs|X-Treated with/by|OMII0IIN1778934213|Dementia drugs|X-Detected by|OMII0II1309168896|SPECT scan|X-Detected by|OMII0II603454905|MRI scan|X-Detected by|OMII0IIN1488520081|CT scan|X-Detected by|OMII0II924437686|Mental or psychological assessments
OMII0IIN1229979864,Colonic polyps,Use for concept mapping,X-Treated with/by|OMII0IIN976466282|Ileostomy|X-Treated with/by|OMII0II1894457658|Gastrointestinal surgery|X-Detected by|OMII0II55227703J|Colonoscopy|X-Detected by|OMII0IIN1195180542|Barium enema|X-Detected by|OMII0IIN673050997|Bowel cancer screening
OMII0IIN729609185EA,Glue ear,Use for concept mapping,"X-Can affect|OMII0IIN1820799313|Toddlers|X-Can affect|OMII0II1915799933|Children|X-Affects body part|OMII0II575639611|Ear|X-Is Associated with|OMII0II1518556899|Communication aids|X-Exhibits|OMII0IIN835819439|Hearing loss|X-Exhibits|OMII0IIN1394073873|Blocked ears|X-Exhibits|OMII0IIN215203358|Earache|X-Exhibits|OMII0II1522975808|Balance or coordination problems|X-Exhibits|OMII0II1265973829|Ear discharge|X-Prevented by or advice on|OMII0IIN1247756518|Preschool child health (ages 1-5)|X-Managed by|OMII0IIN1125726132|Ear, nose and throat specialists|X-Treated with/by|OMII0II988861745|Grommet insertion|X-Treated with/by|OMII0II135108110|Ear surgery|X-Treated with/by|OMII0IIN674206566|Adenoidectomy|X-Treated with/by|OMII0IIN28225297|Speech therapy|X-Detected by|OMII0II289720930|Hearing tests|X-Detected by|OMII0IIN72178045|Physical examination or measurements"
OMII0II2020489722,Brain tumours (malignant),Use for concept mapping,X-Affects body part|OMII0II1879633905|Brain|X-Exhibits|OMII0II881070420|Memory problems|X-Exhibits|OMII0II796274074|Convulsions|X-Exhibits|OMII0IIN737235107|Speech problems|X-Exhibits|OMII0IIN1854258119|Tremor|X-Exhibits|OMII0II1709788787|Vision problems|X-Exhibits|OMII0IIN455328257|Headaches|X-Exhibits|OMII0II1814967600|Impaired decision making|X-Exhibits|OMII0IIN1828898477|Hallucinations and delusions|X-Exhibits|OMII0IIN2038478205|Confusion or personality changes|X-Exhibits|OMII0II257346988|Gait problems|X-Exhibits|OMII0IIN185082831|Stiff neck|X-Exhibits|OMII0IIN1708623526|Dizziness|X-Exhibits|OMII0IIN1141653210|Behavioural changes|X-Exhibits|OMII0IIN2069831121|Vomiting|X-Prevented by or advice on|OMII0II693174245|Cancer prevention|X-Related Ext. Org.|OMII2057136783IIN1257303078DknPayjntoGsbl07HyG4|Brain Tumour Research|X-Related Ext. Org.|OMII1952945246II302520886KRD6Vst7f9nT5wQRgFxx|Cancer Counselling Trust|X-Related Ext. Org.|OMII0II307158043|Brain and Spine Foundation|X-Related Ext. Org.|OMIIN199408873II856058524V0CmgYqPEBVEuBHzavIW|Teen Info on Cancer|X-Related Ext. Org.|OMII0II758698035|Brain Tumour UK|X-Managed by|OMII0II1225861023|Radiotherapists|X-Managed by|OMII0IIN1234182652|Brain and nerve specialists|X-Managed by|OMII0II1635642714|Cancer specialists|X-Treated with/by|OMII0II1609064857|Chemotherapy|X-Treated with/by|OMII0II1778323748|Brain surgery|X-Treated with/by|OMII0IIN1042696564|Photodynamic therapy|X-Treated with/by|OMII0II1774466032|Radiotherapy|X-Treated with/by|OMII0IIN1730096189|Palliative care|X-Detected by|OMII0IIN1488520081|CT scan|X-Detected by|OMII0II603454905|MRI scan|X-Detected by|OMII0IIN530270898|PET scan|X-Detected by|OMII0II35065636|X-rays|X-Detected by|OMII0II539639450|EEG
OMII0IIN1693014125,Liver diseases,Use for concept mapping,X-Affects body part|OMII0II1043427637|Liver|X-Exhibits|OMII0II284835210|Appetite loss|X-Exhibits|OMII0II1719566957|Yellowing skin|NT|OMII0IIN215627233|Alcoholic liver disease|NT|OMII0II1909140636|Liver cancer|NT|OMII0II751424089|Liver cirrhosis|NT|OMII0II2022353550|Hepatitis|NT|OMII0II599540701|Primary biliary cirrhosis|X-Prevented by or advice on|OMII0II144908891|Safe drinking|X-Food/Drink associations|OMII0II1556348637|Alcoholic drinks|X-Related Ext. Org.|OMII1003886201II2126079177JxCC7PkeRfX6rALReVeU|Children’s Liver Disease Foundation|X-Related Ext. Org.|OMII436093806II153203027297eMLLCMRUuziWl4JtB0|British Liver Trust|X-Managed by|OMII0II514113515|Liver specialists|X-Treated with/by|OMII0II1574592537|Liver transplant|X-Detected by|OMII0IIN2083151509|Liver function tests
OMII0IIN953216225,Gallbladder and bile duct diseases,Use for concept mapping,X-Affects body part|OMII0IIN434140939|Gallbladder and bile ducts|NT|OMII0IIN2055746568|Acute cholecystitis|NT|OMII0IIN1953044960|Bile duct cancer|NT|OMII0II599540701|Primary biliary cirrhosis|NT|OMII0II268486344|Gallstones|X-Managed by|OMII0II1370869169|Gastrointestinal specialists|X-Treated with/by|OMII0IIN2055007322|Cholecystectomy
OMII0II708425830,Intestinal and stomach conditions,Use for concept mapping,X-Affects body part|OMII0IIN2048723676|Stomach|NT|OMII0IIN250095981|Appendicitis|NT|OMII0IIN1461569028|Diverticular disease and diverticulitis|NT|OMII0IIN1670712444|Bowel obstruction|NT|OMII0IIN1544305910|Irritable bowel syndrome|NT|OMII0IIN1229979864|Colonic polyps|NT|OMII0II608729186|Lactose intolerance|NT|OMII0IIN1892198073|Crohn's disease|NT|OMII0IIN87622961|Coeliac disease|NT|OMII0II1645631181|Peritonitis|NT|OMII0II1825836824|Peptic ulcer disease|NT|OMII0IIN200315495|Bowel cancer|NT|OMII0IIN333783615|Ulcerative colitis|NT|OMII0IIN1724636657|Stomach cancer|NT|OMII0II7262853|Mucositis|NT|OMII0IIN497731370|Gastro-oesophageal reflux disease
OMII0II1176318210,Anal and rectal conditions,Use for concept mapping,X-Affects body part|OMII0IIN1310295903|Anus|X-Affects body part|OMII0II225282746|Rectum|NT|OMII0II2146407761|Haemorrhoids|NT|OMII0IIN1717593784|Anal fistula|NT|OMII0II7262853|Mucositis|NT|OMII0IIN234481045|Anal fissure|X-Detected by|OMII0IIN1869896300|Rectal examination
OMII0II235822249,Abscesses of skin,Use for concept mapping,X-Affects body part|OMII0IIN1479360321|Pus|X-Affects body part|OMII0II797321847J|Skin|X-Treated with/by|OMII0II1582735770|Skin surgery
OMII0IIN1887402206,Excessive vomiting in pregnancy,Use for concept mapping,X-Can affect|OMII0IIN193383105K|Women|X-Affects body part|OMII0IIN1733527209|Gut|X-Affects body part|OMII0II946332422|Vomit|X-Exhibits|OMII0IIN1775712290|Blood in vomit|X-Exhibits|OMII0II1277414119|Morning sickness|X-Exhibits|OMII0IIN2069831121|Vomiting|X-Prevented by or advice on|OMII0II1047825972|Pregnancy care|X-Treated with/by|OMII0II250546755|Anti-emetics
OMII0II1434875907,Skin tags,Use for concept mapping,X-Affects body part|OMII0II797321847J|Skin|X-Treated in|OMIIN1177590398IIN6779819521gl1kFxIbKlGjZIWp29p|British Skin Foundation|X-Managed by|OMII0IIN1206925379|Skin specialists
OMII0IIN1291928618,Iron deficiency,Use for concept mapping,
OMII0IIN1477047822,Sarcoidosis,Use for concept mapping,
OMII0II1240001313,Cysts,Use for concept mapping,
OMII0IIN1557418845,Nighmares and sleepwalking,Use for concept mapping,X-Prevented by or advice on|OMII0IIN922816750I|Children's sleep|X-Prevented by or advice on|OMII0IIN1231681419|Sleep health
OMII0II1641240358C,Puberty,Use for concept mapping,X-Can affect|OMII0IIN59093333I|Men|X-Can affect|OMII0IIN193383105K|Women|X-Can affect|OMII0IIN328087955J|Teenagers|X-Prevented by or advice on|OMII0IIN609413859|Sexual health|X-Prevented by or advice on|OMII0II695003300|Schoolchildren's health (ages 6-12)
OMII0II1278292578,Occupational back conditions,Use for concept mapping,"X-Affects body part|OMII0II861647086|Mid-back|X-Affects body part|OMII0II1459565634|Lower back|X-Affects body part|OMII0IIN31022001|Upper back|X-Exhibits|OMII0IIN1267039414|Muscle, ligament and joint symptoms|X-Exhibits|OMII0II436710067|Muscle spasms|X-Exhibits|OMII0IIN907993703|Muscle pain and strain|X-Exhibits|OMII0IIN1223055200|Back pain|X-Exhibits|OMII0II200162170|Muscle or joint stiffness|X-Prevented by or advice on|OMII0II1689159444B|Back pain at work|X-Prevented by or advice on|OMII0IIN1106630370|Workplace health|X-Managed by|OMII0II2069027425|Physiotherapists|X-Managed by|OMII0IIN1860155135|Orthopaedics specialists|X-Treated with/by|OMII0II1070082296|TENS|X-Treated with/by|OMII0II1488534998|NSAIDs|X-Treated with/by|OMII0II82070957|Anti-inflammatories|X-Treated with/by|OMII0II1591733631|Painkillers|X-Treated with/by|OMII0IIN652435886|Physiotherapy|X-Detected by|OMII0IIN72178045|Physical examination or measurements|X-Detected by|OMII0II35065636|X-rays"
OMII0II1202814054D,Amoebic dysentery,Use for concept mapping,X-Affects body part|OMII0IIN1733527209|Gut|X-Exhibits|OMII0IIN1107554210|Diarrhoea|X-Exhibits|OMII0IIN2069831121|Vomiting|X-Exhibits|OMII0II1890082211|Fever|X-Exhibits|OMII0IIN838388631|Blood in bowel motions|X-Exhibits|OMII0II356015593|Abdominal pain|X-Exhibits|OMII0II102411667|Nausea|X-Prevented by or advice on|OMII0II594289843I|Travel health|X-Prevented by or advice on|OMII0II1940640592|Travelling outside the European Economic Area|X-Prevented by or advice on|OMII0IIN1487170243|Food hygiene|X-Prevented by or advice on|OMII0IIN1227311067|Personal hygiene|X-Food/Drink associations|OMII0IIN2096952291|Food storage and preparation|X-Managed by|OMII0II1369899086|Infection specialists|X-Treated with/by|OMII0II1725480232|Antiparasitic drugs|X-Treated with/by|OMII0II947871261A|Fluid replacement|X-Treated with/by|OMII0IIN917314254|Antibiotics|X-Detected by|OMII0IIN471534792|Stool sample tests|X-Detected by|OMII0II1231263883|Endoscopy
OMII0II1103574866,Monogenic diabetes,Use for concept mapping,X-Can affect|OMII0II1915799933|Children|X-Can affect|OMII0IIN328087955J|Teenagers|X-Exhibits|OMII0II1678320878|Weight loss|X-Exhibits|OMII0IIN349769602|Urinary problems|X-Exhibits|OMII0IIN332491250|Thirst|X-Related Ext. Org.|OMII1144426872IIN1386162482jL0zOq2Svq8J3Srd2sFb|Diabetes UK|X-Managed by|OMII0IIN777739089|Children's specialists|X-Managed by|OMII0II1566655668|Hormone and metabolism specialists|X-Managed by|OMII0IIN80422810|Gene experts|X-Treated with/by|OMII0II348888169|Dietary treatment|X-Treated with/by|OMII0II466941653|Insulin|X-Detected by|OMII0II228783917|Blood glucose measurement|X-Detected by|OMII0II1777672251|Cytogenetics and genetic screening
OMII0IIN1555167192,Peripheral artery disease,Use for concept mapping,X-Affects body part|OMII0IIN222078574|Blood vessels and circulation|X-Managed by|OMII0II994148058|Vascular surgeons|X-Detected by|OMII0II2058407048|Cholesterol test
OMII0IIN1002952005,Sudden death,Use for concept mapping,X-Is Associated with|OMII0IIN1258273820|Bereavement support|X-Is Associated with|OMII0IIN364979248|End-of-life issues|X-Prevented by or advice on|OMII0II718533933J|Dealing with loss|X-Money & legal implications|OMII0IIN1335422216|Time off work for emergencies
OMII0IIN1670712444,Bowel obstruction,Use for concept mapping,X-Exhibits|OMII0II284247341|Bloated stomach or abdomen|X-Exhibits|OMII0II356015593|Abdominal pain|X-Exhibits|OMII0II102411667|Nausea|X-Exhibits|OMII0IIN1043637787|Constipation|X-Exhibits|OMII0IIN2069831121|Vomiting|X-Exhibits|OMII0IIN2015601944|Bowel motion problems|X-Managed by|OMII0II1370869169|Gastrointestinal specialists|X-Treated with/by|OMII0II2012608823|Bowel surgery|X-Treated with/by|OMII0IIN306350325|Therapeutic endoscopy|X-Treated with/by|OMII0IIN976466282|Ileostomy|X-Treated with/by|OMII0II1220967808|Colostomy|X-Treated with/by|OMII0II1894457658|Gastrointestinal surgery|X-Detected by|OMII0IIN1344128944|Laparoscopy
OMII0II1450980108,Familial cancers,Use for concept mapping,X-Detected by|OMII0II484408907I|Breast cancer screening|X-Detected by|OMII0II1777672251|Cytogenetics and genetic screening|X-Detected by|OMII0IIN673050997|Bowel cancer screening
OMII0IIN479667046,Helicobacter pylori infections,Use for concept mapping,X-Exhibits|OMII0IIN890213150|Indigestion|X-Treated with/by|OMII0IIN917314254|Antibiotics|X-Detected by|OMII0IIN471534792|Stool sample tests
OMII0II21580567,EBV infections,Use for concept mapping,X-Treated with/by|OMII0IIN1638195130|Antiviral drugs
OMII0II905417448,Claustrophobia,Use for concept mapping,X-Exhibits|OMII0IIN805149629G|Anxiety|X-Prevented by or advice on|OMII0IIN977271612|Coping strategies|X-Treated in|OMII0II515715567|Mental health services|X-Managed by|OMII0IIN2003651050|Mental health specialists|X-Managed by|OMII0IIN788618967|Psychotherapists|X-Treated with/by|OMII0II490576520|CBT|X-Treated with/by|OMII0II1121295711|Psychological therapy
OMII0II1715615000,Oesophageal conditions,Use for concept mapping,X-Exhibits|OMII0II1849946081|Swallowing difficulties|X-Exhibits|OMII0II1639107501|Eating problems|NT|OMII0II64451242|Oesophageal cancer|NT|OMII0II1090246104|Barrett's oesophagus|X-Treated with/by|OMII0II1490817340|Oesophageal surgery
OMII0II1090246104,Barrett's oesophagus,Use for concept mapping,X-Affects body part|OMII0II1696077204|Oesophagus|X-Exhibits|OMII0IIN264070806|Heartburn|X-Managed by|OMII0II1370869169|Gastrointestinal specialists|X-Treated with/by|OMII0II1490817340|Oesophageal surgery|X-Treated with/by|OMII0II459766114|Radiofrequency ablation|X-Treated with/by|OMII0II248847231|Therapeutic gastroscopy|X-Treated with/by|OMII0IIN306350325|Therapeutic endoscopy|X-Detected by|OMII0II1231263883|Endoscopy|X-Detected by|OMII0II1860715103|Gastroscopy
OMII0II1904137867,Intracranial aneurysm,Use for concept mapping,X-Exhibits|OMII0II796274074|Convulsions|X-Exhibits|OMII0II1709788787|Vision problems|X-Exhibits|OMII0IIN455328257|Headaches|X-Exhibits|OMII0II465990859|Paralysis|X-Managed by|OMII0IIN1234182652|Brain and nerve specialists|X-Treated with/by|OMII0II428667384|Carotid endarterectomy
OMII0II1253238201,Eye cancer,Use for concept mapping,X-Affects body part|OMII0II583639556|Eye|X-Exhibits|OMII0II1709788787|Vision problems|X-Exhibits|OMII0IIN1090371687|Eye symptoms|X-Managed by|OMII0IIN270170744|Eye specialists|X-Managed by|OMII0II1635642714|Cancer specialists
OMII0II479015660,Tropical conditions,Use for concept mapping,X-Can affect|OMII0IIN423464695|Holiday makers|NT|OMII0II2108863670|Tuberculosis|NT|OMII0II85273254|Malaria|NT|OMII0IIN1489654131|Hookworm infection|NT|OMII0II1055484094|Schistosomiasis|NT|OMII0II1211817510|Rabies|NT|OMII0IIN471880035|Travellers' diarrhoea|NT|OMII0II1695757524|Dengue|NT|OMII0II1202814054D|Amoebic dysentery|NT|OMII0IIN1088069720|Typhoid|NT|OMII0IIN20232737|Japanese encephalitis|NT|OMII0IIN1636127870|Yellow fever|X-Prevented by or advice on|OMII0II428709781|Travel vaccinations|X-Prevented by or advice on|OMII0II1940640592|Travelling outside the European Economic Area
OMII0II836951363,Premature birth,Use for concept mapping,X-Can affect|OMII0II2052610954|New parents|X-Exhibits|OMII0II2143948984|Breathing problems|X-Prevented by or advice on|OMII0II1047825972|Pregnancy care|X-Prevented by or advice on|OMII0II2135357437|Postnatal care|X-Prevented by or advice on|OMII0II1436217009|Child growth and development|X-Prevented by or advice on|OMII0II563997734|Feeding babies|X-Prevented by or advice on|OMII0II624712949A|Labour and birth|X-Managed by|OMII0IIN777739089|Children's specialists|X-Managed by|OMII0II1278503337|Childbirth and pregnancy specialists|X-Detected by|OMII0II1981723818I|Neonatal screening
OMII0II726039923,Paranoia,Use for concept mapping,
OMII0II1156424326K,Choking,Use for concept mapping,X-Can affect|OMII0II1915799933|Children|X-Can affect|OMII0II1085223958|Babies
OMII0II1583443342,Epididymitis,Use for concept mapping,X-Exhibits|OMII0II779875314|Testicle pain
